time, inductor_current, output_voltage 
0.113086, 33550974,   393392 
0.113088, 33547042,   393262 
0.113090, 33543111,   393120 
0.113092,      469,   392967 
0.113094,    12261,   392849 
0.113096,    24054,   392767 
0.113098,    35848,   392721 
0.113100,    47642,   392710 
0.113102,    59437,   392735 
0.113104,    71231,   392795 
0.113106,    83025,   392891 
0.113108,    94818,   393023 
0.113110,    90889,   393190 
0.113112,    86959,   393345 
0.113114,    83027,   393488 
0.113116,    79094,   393619 
0.113118,    75159,   393739 
0.113120,    71223,   393847 
0.113122,    67286,   393943 
0.113124,    63348,   394027 
0.113126,    59409,   394099 
0.113128,    55470,   394159 
0.113130,    51530,   394207 
0.113132,    47590,   394243 
0.113134,    43649,   394267 
0.113136,    39708,   394279 
0.113138,    35767,   394279 
0.113140,    31826,   394267 
0.113142,    27885,   394244 
0.113144,    23944,   394209 
0.113146,    20004,   394162 
0.113148,    16064,   394103 
0.113150,    12125,   394032 
0.113152,     8186,   393949 
0.113154,     4248,   393854 
0.113156,      311,   393747 
0.113158, 33550807,   393628 
0.113160,     8160,   393498 
0.113162,    19947,   393403 
0.113164,    31735,   393344 
0.113166,    43523,   393321 
0.113168,    55311,   393333 
0.113170,    67099,   393381 
0.113172,    78887,   393464 
0.113174,    90674,   393583 
0.113176,    86740,   393738 
0.113178,    82804,   393881 
0.113180,    78867,   394012 
0.113182,    74929,   394131 
0.113184,    70989,   394238 
0.113186,    67048,   394333 
0.113188,    63106,   394416 
0.113190,    59164,   394487 
0.113192,    55221,   394546 
0.113194,    51277,   394593 
0.113196,    47333,   394628 
0.113198,    43388,   394651 
0.113200,    39443,   394662 
0.113202,    35498,   394661 
0.113204,    31553,   394649 
0.113206,    27608,   394625 
0.113208,    23663,   394589 
0.113210,    19719,   394541 
0.113212,    15775,   394481 
0.113214,    11832,   394409 
0.113216,     7890,   394325 
0.113218,     3948,   394229 
0.113220,        7,   394121 
0.113222, 33550499,   394001 
0.113224, 33546561,   393870 
0.113226,     3912,   393727 
0.113228,    15696,   393619 
0.113230,    27481,   393547 
0.113232,    39267,   393511 
0.113234,    51054,   393510 
0.113236,    62841,   393545 
0.113238,    74627,   393615 
0.113240,    86413,   393721 
0.113242,    82477,   393863 
0.113244,    78540,   393993 
0.113246,    74602,   394111 
0.113248,    70663,   394217 
0.113250,    66722,   394311 
0.113252,    62781,   394393 
0.113254,    58839,   394463 
0.113256,    54896,   394521 
0.113258,    50952,   394567 
0.113260,    47008,   394601 
0.113262,    43064,   394623 
0.113264,    39119,   394633 
0.113266,    35174,   394631 
0.113268,    31229,   394618 
0.113270,    27284,   394593 
0.113272,    23340,   394556 
0.113274,    19396,   394507 
0.113276,    15453,   394446 
0.113278,    11510,   394373 
0.113280,     7568,   394288 
0.113282,     3627,   394191 
0.113284, 33554119,   394082 
0.113286, 33550180,   393962 
0.113288, 33546242,   393830 
0.113290, 33542305,   393686 
0.113292, 33554090,   393530 
0.113294,    11444,   393410 
0.113296,    23232,   393325 
0.113298,    35020,   393276 
0.113300,    46809,   393262 
0.113302,    58598,   393284 
0.113304,    70387,   393342 
0.113306,    82175,   393435 
0.113308,    93962,   393564 
0.113310,    90028,   393728 
0.113312,    86092,   393881 
0.113314,    82155,   394022 
0.113316,    78216,   394151 
0.113318,    74276,   394268 
0.113320,    70335,   394373 
0.113322,    66393,   394466 
0.113324,    62450,   394547 
0.113326,    58506,   394616 
0.113328,    54562,   394673 
0.113330,    50617,   394718 
0.113332,    46671,   394751 
0.113334,    42725,   394772 
0.113336,    38779,   394781 
0.113338,    34833,   394778 
0.113340,    30887,   394763 
0.113342,    26941,   394737 
0.113344,    22995,   394699 
0.113346,    19050,   394649 
0.113348,    15105,   394587 
0.113350,    11161,   394513 
0.113352,     7218,   394427 
0.113354,     3275,   394329 
0.113356, 33553765,   394219 
0.113358, 33549824,   394097 
0.113360,     7173,   393964 
0.113362,    18955,   393866 
0.113364,    30738,   393804 
0.113366,    42522,   393777 
0.113368,    54306,   393786 
0.113370,    66090,   393831 
0.113372,    77873,   393911 
0.113374,    89656,   394027 
0.113376,    85717,   394178 
0.113378,    81777,   394317 
0.113380,    77835,   394444 
0.113382,    73892,   394560 
0.113384,    69948,   394664 
0.113386,    66003,   394756 
0.113388,    62057,   394836 
0.113390,    58110,   394904 
0.113392,    54163,   394960 
0.113394,    50215,   395004 
0.113396,    46267,   395036 
0.113398,    42318,   395056 
0.113400,    38369,   395064 
0.113402,    34420,   395060 
0.113404,    30471,   395044 
0.113406,    26522,   395016 
0.113408,    22574,   394976 
0.113410,    18626,   394924 
0.113412,    14678,   394860 
0.113414,    10731,   394785 
0.113416,     6785,   394698 
0.113418,     2840,   394599 
0.113420, 33553328,   394488 
0.113422, 33549385,   394365 
0.113424, 33545443,   394230 
0.113426,     2790,   394083 
0.113428,    14571,   393972 
0.113430,    26353,   393897 
0.113432,    38136,   393857 
0.113434,    49919,   393853 
0.113436,    61702,   393884 
0.113438,    73485,   393951 
0.113440,    85267,   394054 
0.113442,    81328,   394192 
0.113444,    77388,   394318 
0.113446,    73446,   394432 
0.113448,    69503,   394534 
0.113450,    65559,   394624 
0.113452,    61614,   394702 
0.113454,    57669,   394768 
0.113456,    53723,   394822 
0.113458,    49776,   394865 
0.113460,    45829,   394896 
0.113462,    41882,   394915 
0.113464,    37935,   394922 
0.113466,    33987,   394917 
0.113468,    30039,   394900 
0.113470,    26092,   394871 
0.113472,    22145,   394830 
0.113474,    18198,   394777 
0.113476,    14252,   394712 
0.113478,    10307,   394635 
0.113480,     6362,   394546 
0.113482,     2418,   394446 
0.113484, 33552907,   394334 
0.113486, 33548965,   394210 
0.113488, 33545025,   394074 
0.113490, 33541086,   393926 
0.113492, 33552868,   393766 
0.113494,    10220,   393642 
0.113496,    22005,   393553 
0.113498,    33791,   393500 
0.113500,    45578,   393483 
0.113502,    57365,   393501 
0.113504,    69152,   393555 
0.113506,    80938,   393645 
0.113508,    92723,   393770 
0.113510,    88787,   393931 
0.113512,    84849,   394080 
0.113514,    80910,   394217 
0.113516,    76969,   394342 
0.113518,    73027,   394455 
0.113520,    69084,   394556 
0.113522,    65140,   394645 
0.113524,    61195,   394722 
0.113526,    57249,   394787 
0.113528,    53303,   394840 
0.113530,    49356,   394881 
0.113532,    45409,   394910 
0.113534,    41462,   394927 
0.113536,    37514,   394932 
0.113538,    33566,   394926 
0.113540,    29618,   394908 
0.113542,    25671,   394878 
0.113544,    21724,   394836 
0.113546,    17777,   394782 
0.113548,    13831,   394716 
0.113550,     9886,   394638 
0.113552,     5941,   394548 
0.113554,     1997,   394446 
0.113556, 33552486,   394332 
0.113558, 33548544,   394206 
0.113560,     5892,   394069 
0.113562,    17673,   393967 
0.113564,    29455,   393901 
0.113566,    41238,   393870 
0.113568,    53021,   393875 
0.113570,    64804,   393916 
0.113572,    76587,   393992 
0.113574,    88369,   394104 
0.113576,    84430,   394251 
0.113578,    80489,   394386 
0.113580,    76547,   394510 
0.113582,    72604,   394622 
0.113584,    68659,   394722 
0.113586,    64713,   394810 
0.113588,    60767,   394886 
0.113590,    56820,   394950 
0.113592,    52872,   395002 
0.113594,    48924,   395042 
0.113596,    44975,   395070 
0.113598,    41026,   395086 
0.113600,    37077,   395090 
0.113602,    33128,   395082 
0.113604,    29179,   395062 
0.113606,    25230,   395030 
0.113608,    21281,   394986 
0.113610,    17333,   394930 
0.113612,    13385,   394863 
0.113614,     9438,   394784 
0.113616,     5492,   394693 
0.113618,     1547,   394590 
0.113620, 33552035,   394475 
0.113622, 33548092,   394348 
0.113624, 33544150,   394209 
0.113626,     1498,   394058 
0.113628,    13279,   393943 
0.113630,    25061,   393864 
0.113632,    36844,   393820 
0.113634,    48627,   393812 
0.113636,    60411,   393839 
0.113638,    72194,   393902 
0.113640,    83977,   394001 
0.113642,    80039,   394135 
0.113644,    76099,   394257 
0.113646,    72158,   394367 
0.113648,    68216,   394465 
0.113650,    64273,   394551 
0.113652,    60329,   394625 
0.113654,    56384,   394688 
0.113656,    52439,   394739 
0.113658,    48493,   394778 
0.113660,    44547,   394805 
0.113662,    40601,   394820 
0.113664,    36654,   394823 
0.113666,    32707,   394814 
0.113668,    28761,   394793 
0.113670,    24815,   394760 
0.113672,    20869,   394715 
0.113674,    16924,   394658 
0.113676,    12979,   394589 
0.113678,     9035,   394509 
0.113680,     5092,   394417 
0.113682,     1149,   394313 
0.113684, 33551640,   394197 
0.113686, 33547700,   394069 
0.113688, 33543761,   393929 
0.113690, 33539823,   393777 
0.113692, 33551607,   393613 
0.113694,     8961,   393485 
0.113696,    20748,   393393 
0.113698,    32536,   393336 
0.113700,    44324,   393315 
0.113702,    56113,   393330 
0.113704,    67901,   393380 
0.113706,    79689,   393466 
0.113708,    91476,   393587 
0.113710,    87542,   393744 
0.113712,    83606,   393889 
0.113714,    79669,   394022 
0.113716,    75730,   394143 
0.113718,    71790,   394252 
0.113720,    67849,   394349 
0.113722,    63907,   394434 
0.113724,    59964,   394507 
0.113726,    56021,   394568 
0.113728,    52077,   394618 
0.113730,    48132,   394656 
0.113732,    44187,   394682 
0.113734,    40242,   394696 
0.113736,    36297,   394698 
0.113738,    32352,   394688 
0.113740,    28407,   394666 
0.113742,    24462,   394632 
0.113744,    20517,   394586 
0.113746,    16573,   394528 
0.113748,    12629,   394458 
0.113750,     8686,   394376 
0.113752,     4744,   394283 
0.113754,      803,   394178 
0.113756, 33551295,   394061 
0.113758, 33547356,   393932 
0.113760,     4706,   393791 
0.113762,    16490,   393686 
0.113764,    28275,   393616 
0.113766,    40061,   393582 
0.113768,    51847,   393584 
0.113770,    63633,   393621 
0.113772,    75418,   393694 
0.113774,    87203,   393802 
0.113776,    83267,   393946 
0.113778,    79329,   394078 
0.113780,    75390,   394198 
0.113782,    71450,   394306 
0.113784,    67509,   394402 
0.113786,    63567,   394486 
0.113788,    59624,   394558 
0.113790,    55680,   394618 
0.113792,    51735,   394667 
0.113794,    47790,   394704 
0.113796,    43845,   394729 
0.113798,    39899,   394742 
0.113800,    35953,   394743 
0.113802,    32007,   394732 
0.113804,    28061,   394709 
0.113806,    24116,   394674 
0.113808,    20171,   394627 
0.113810,    16226,   394568 
0.113812,    12282,   394497 
0.113814,     8339,   394414 
0.113816,     4397,   394320 
0.113818,      455,   394214 
0.113820, 33550947,   394096 
0.113822, 33547008,   393966 
0.113824, 33543070,   393824 
0.113826,      421,   393670 
0.113828,    12206,   393552 
0.113830,    23992,   393469 
0.113832,    35779,   393422 
0.113834,    47566,   393411 
0.113836,    59354,   393435 
0.113838,    71141,   393495 
0.113840,    82928,   393591 
0.113842,    78994,   393722 
0.113844,    75058,   393841 
0.113846,    71121,   393948 
0.113848,    67183,   394043 
0.113850,    63244,   394126 
0.113852,    59304,   394198 
0.113854,    55364,   394258 
0.113856,    51423,   394306 
0.113858,    47482,   394342 
0.113860,    43540,   394366 
0.113862,    39598,   394378 
0.113864,    35656,   394378 
0.113866,    31714,   394366 
0.113868,    27772,   394342 
0.113870,    23830,   394306 
0.113872,    19889,   394258 
0.113874,    15948,   394198 
0.113876,    12008,   394127 
0.113878,     8068,   394044 
0.113880,     4129,   393949 
0.113882,      191,   393842 
0.113884, 33550686,   393723 
0.113886, 33546750,   393592 
0.113888, 33542816,   393449 
0.113890, 33538883,   393295 
0.113892, 33550672,   393129 
0.113894,     8030,   392998 
0.113896,    19822,   392903 
0.113898,    31615,   392844 
0.113900,    43408,   392820 
0.113902,    55201,   392832 
0.113904,    66994,   392880 
0.113906,    78787,   392963 
0.113908,    90579,   393082 
0.113910,    86650,   393236 
0.113912,    82719,   393378 
0.113914,    78787,   393509 
0.113916,    74854,   393628 
0.113918,    70919,   393735 
0.113920,    66983,   393830 
0.113922,    63046,   393913 
0.113924,    59109,   393984 
0.113926,    55171,   394043 
0.113928,    51232,   394090 
0.113930,    47293,   394125 
0.113932,    43353,   394148 
0.113934,    39413,   394159 
0.113936,    35473,   394159 
0.113938,    31533,   394147 
0.113940,    27593,   394123 
0.113942,    23653,   394087 
0.113944,    19714,   394039 
0.113946,    15775,   393979 
0.113948,    11837,   393907 
0.113950,     7900,   393823 
0.113952,     3963,   393727 
0.113954,       27,   393620 
0.113956, 33550524,   393501 
0.113958, 33546591,   393370 
0.113960,     3947,   393227 
0.113962,    15736,   393120 
0.113964,    27526,   393048 
0.113966,    39317,   393012 
0.113968,    51109,   393012 
0.113970,    62901,   393047 
0.113972,    74692,   393118 
0.113974,    86482,   393224 
0.113976,    82551,   393366 
0.113978,    78619,   393496 
0.113980,    74686,   393614 
0.113982,    70752,   393720 
0.113984,    66816,   393814 
0.113986,    62880,   393896 
0.113988,    58943,   393966 
0.113990,    55005,   394025 
0.113992,    51066,   394072 
0.113994,    47127,   394107 
0.113996,    43188,   394130 
0.113998,    39248,   394141 
0.114000,    35308,   394140 
0.114002,    31368,   394127 
0.114004,    27428,   394102 
0.114006,    23489,   394065 
0.114008,    19550,   394016 
0.114010,    15612,   393956 
0.114012,    11674,   393884 
0.114014,     7737,   393800 
0.114016,     3801,   393704 
0.114018, 33554298,   393596 
0.114020, 33550364,   393476 
0.114022, 33546431,   393344 
0.114024, 33542499,   393201 
0.114026, 33554289,   393046 
0.114028,    11648,   392926 
0.114030,    23440,   392842 
0.114032,    35233,   392794 
0.114034,    47027,   392781 
0.114036,    58821,   392804 
0.114038,    70615,   392863 
0.114040,    82408,   392957 
0.114042,    78480,   393087 
0.114044,    74551,   393205 
0.114046,    70621,   393311 
0.114048,    66690,   393405 
0.114050,    62758,   393487 
0.114052,    58825,   393557 
0.114054,    54891,   393615 
0.114056,    50957,   393661 
0.114058,    47022,   393696 
0.114060,    43087,   393719 
0.114062,    39151,   393730 
0.114064,    35215,   393729 
0.114066,    31279,   393716 
0.114068,    27344,   393691 
0.114070,    23409,   393654 
0.114072,    19474,   393605 
0.114074,    15540,   393544 
0.114076,    11606,   393472 
0.114078,     7673,   393388 
0.114080,     3741,   393292 
0.114082, 33554242,   393184 
0.114084, 33550312,   393064 
0.114086, 33546383,   392932 
0.114088, 33542455,   392788 
0.114090, 33538529,   392633 
0.114092, 33550324,   392466 
0.114094,     7689,   392335 
0.114096,    19487,   392239 
0.114098,    31286,   392179 
0.114100,    43086,   392155 
